production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
816,2024-06-02,21-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.92842,SW,937.47389
817,2024-06-02,21-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.23362,W,702.66515
818,2024-06-02,21-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.85203,E,816.06596
819,2024-06-02,21-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.56737,N,1329.44799
820,2024-06-02,21-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.75172,NE,1822.74014
821,2024-06-02,21-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.54771,NE,820.79103
822,2024-06-02,21-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.77527,S,639.81871
823,2024-06-02,21-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.87486,N,984.93579
824,2024-06-02,21-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.50257,W,533.02697
825,2024-06-02,21-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.73351,NW,504.8021
826,2024-06-02,21-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.37178,N,779.45527
827,2024-06-02,21-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,21.94758,E,0.0
828,2024-06-02,21-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.20382,W,946.37806
829,2024-06-02,22-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.73705,W,1556.08124
830,2024-06-02,22-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.27266,S,657.48611
831,2024-06-02,22-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.68611,NW,1883.88832
832,2024-06-02,22-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.42956,NE,1389.13937
833,2024-06-02,22-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.53536,NW,1260.25812
834,2024-06-02,22-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.83862,NE,1034.52635
835,2024-06-02,22-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.12296,NE,1339.57186
836,2024-06-02,22-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.13874,NE,904.83323
837,2024-06-02,22-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.79475,W,1648.19479
838,2024-06-02,22-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.67159,NW,842.72248
839,2024-06-02,22-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.12611,S,1208.66599
840,2024-06-02,22-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.57758,NE,1954.4352
841,2024-06-02,22-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.48054,N,1760.83579
842,2024-06-02,22-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.43678,S,1725.58548
843,2024-06-02,22-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,12.92638,W,0.0
844,2024-06-02,22-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.21327,SE,1048.21029
845,2024-06-02,22-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.31631,W,798.21508
846,2024-06-02,22-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.99837,N,1737.95393
847,2024-06-02,23-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.62685,NW,832.63436
848,2024-06-02,23-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.68506,SW,1367.67732
849,2024-06-02,23-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.55636,S,633.16595
850,2024-06-02,23-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.44152,NW,1675.85822
851,2024-06-02,23-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,23.67602,NE,0.0
852,2024-06-02,23-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.10654,E,926.34909
853,2024-06-02,23-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,18.50217,W,0.0
854,2024-06-02,23-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.28259,S,1059.10513
855,2024-06-02,23-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,9.63432,SE,0.0
856,2024-06-02,23-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.98096,NE,1472.70254
857,2024-06-02,23-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,4.44264,SW,0.0
858,2024-06-02,23-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.98087,NE,1142.72323
859,2024-06-02,23-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.69932,N,1371.5261
860,2024-06-02,23-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Inspection,Maintenance,22.35735,N,0.0
861,2024-06-02,23-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.19847,W,1927.44897
862,2024-06-02,23-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.23677,SE,1882.32132
863,2024-06-02,23-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.54731,SW,1603.97827
864,2024-06-02,23-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.46519,SW,1166.74059
865,2024-06-03,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.76461,E,1255.70315
866,2024-06-03,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.85359,W,1740.02455
867,2024-06-03,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.46934,NE,1049.58356
868,2024-06-03,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.07433,N,709.25779
869,2024-06-03,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.04748,SW,1249.81111
870,2024-06-03,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.39374,NE,1938.44243
871,2024-06-03,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.15867,NW,1920.5051
872,2024-06-03,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.30716,W,1006.3558
873,2024-06-03,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.69222,S,620.44153
874,2024-06-03,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.72372,NW,557.02735
875,2024-06-03,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.28319,SE,731.54517
876,2024-06-03,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.60759,NW,1700.89624
877,2024-06-03,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.15673,NE,1274.72324
878,2024-06-03,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.64517,S,1178.77243
879,2024-06-03,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,14.45756,NW,0.0
880,2024-06-03,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.29483,SW,851.43747
881,2024-06-03,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.58504,E,1643.80944
882,2024-06-03,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.20801,SW,1212.82105
883,2024-06-03,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.23268,S,1510.28743
884,2024-06-03,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.48655,S,1720.31753
885,2024-06-03,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.52114,N,644.74279
886,2024-06-03,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,11.41669,NW,0.0
887,2024-06-03,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.05296,E,617.23718
888,2024-06-03,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.78823,E,1405.02139
889,2024-06-03,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.87773,W,1652.35436
890,2024-06-03,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.14588,SW,1417.67502
891,2024-06-03,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.99145,E,1414.98729
892,2024-06-03,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.36515,NE,1871.90404
893,2024-06-03,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.97078,W,1594.68524
894,2024-06-03,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.89758,W,604.68242
895,2024-06-03,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.43565,NW,1530.85961
896,2024-06-03,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.55534,NE,1515.81864
897,2024-06-03,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.60667,NW,577.53811
898,2024-06-03,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,3.31577,SW,0.0
899,2024-06-03,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.25737,W,1746.63295
900,2024-06-03,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.47179,N,1600.35567
901,2024-06-03,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,19.79885,E,0.0
902,2024-06-03,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.55653,W,1121.33158
903,2024-06-03,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.1106,NE,1984.32661
904,2024-06-03,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,10.47914,SW,0.0
905,2024-06-03,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.03391,E,511.72018
906,2024-06-03,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.44458,W,1325.86838
907,2024-06-03,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.81624,S,1906.61407
908,2024-06-03,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.98406,N,1136.76471
909,2024-06-03,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.38121,S,1754.71763
910,2024-06-03,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.56752,S,615.22768
911,2024-06-03,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.65978,E,1300.34447
912,2024-06-03,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.47785,SE,1497.01809
913,2024-06-03,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,20.45032,N,0.0
914,2024-06-03,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.21088,SW,1099.28067
915,2024-06-03,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.93027,SW,1237.82195
916,2024-06-03,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.0053,N,1215.83372
917,2024-06-03,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.05007,SW,953.22138
918,2024-06-03,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.24685,SW,859.78697
919,2024-06-03,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.97029,NW,1084.37695
920,2024-06-03,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.7495,SW,910.68967
921,2024-06-03,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,19.42789,W,0.0
922,2024-06-03,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.20488,W,803.55846
923,2024-06-03,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.54041,S,1900.51469
924,2024-06-03,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.23428,N,1621.03619
925,2024-06-03,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.74553,SW,1733.47227
926,2024-06-03,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.32131,NE,686.69091
927,2024-06-03,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.39379,W,700.0404
928,2024-06-03,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.32341,NE,977.70687
929,2024-06-03,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.75371,NW,1768.71741
930,2024-06-03,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.63384,E,1428.30056
931,2024-06-03,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.08554,SW,1654.03654
932,2024-06-03,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.18998,NE,1469.68387
933,2024-06-03,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.70802,SW,639.05656
934,2024-06-03,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.92822,SW,1840.80148
935,2024-06-03,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.84741,SW,1635.51321
936,2024-06-03,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.56302,NE,1214.81051
937,2024-06-03,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.63581,SW,1182.05726
938,2024-06-03,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.2983,NE,913.49799
939,2024-06-03,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.88881,S,992.32596
940,2024-06-03,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.23594,N,618.85554
941,2024-06-03,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.10971,W,1278.05072
942,2024-06-03,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.07833,N,1651.04129
943,2024-06-03,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,16.58409,NW,0.0
944,2024-06-03,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.63162,N,1082.14855
945,2024-06-03,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.00191,E,1339.08764
946,2024-06-03,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.01873,E,1369.53546
947,2024-06-03,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.98896,SE,779.5128
948,2024-06-03,04-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.66078,NE,1313.90153
949,2024-06-03,04-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.45771,W,1592.62296
950,2024-06-03,04-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.92346,SW,1845.04138
951,2024-06-03,04-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.96311,NW,1696.12545
952,2024-06-03,04-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.59977,SE,891.38601
953,2024-06-03,04-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.14635,N,1283.49068
954,2024-06-03,04-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,24.98681,NE,0.0
955,2024-06-03,05-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,15.6342,NE,0.0
956,2024-06-03,05-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.03194,N,520.75438
957,2024-06-03,05-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,21.05713,W,0.0
958,2024-06-03,05-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.18397,W,1905.94031
959,2024-06-03,05-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,2.21268,SE,0.0
960,2024-06-03,05-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.32626,NW,1125.4508
961,2024-06-03,05-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,10.45818,NW,0.0
962,2024-06-03,05-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.72239,SW,799.50925
963,2024-06-03,05-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.58317,SE,897.59004
964,2024-06-03,05-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.06914,S,569.80773
965,2024-06-03,05-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.70889,NE,1302.72595
966,2024-06-03,05-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.17391,NW,1790.42185
967,2024-06-03,05-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.81503,NE,1180.63258
968,2024-06-03,05-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,12.40991,NE,0.0
969,2024-06-03,05-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.29789,W,752.7688
970,2024-06-03,05-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.0814,S,1880.35031
971,2024-06-03,05-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.24608,E,1091.31184
972,2024-06-03,05-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.56697,E,1721.23805
973,2024-06-03,06-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,10.08472,W,0.0
974,2024-06-03,06-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.93753,SE,1478.36778
975,2024-06-03,06-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.25213,W,1938.52755
976,2024-06-03,06-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.12759,NW,1523.64436
977,2024-06-03,06-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.37749,E,1004.47094
978,2024-06-03,06-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,21.56433,E,0.0
979,2024-06-03,06-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.53228,S,1342.73742
980,2024-06-03,06-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.26801,NW,856.81276
981,2024-06-03,06-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.91601,N,1667.56093
982,2024-06-03,06-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.97578,N,1421.3365
983,2024-06-03,06-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.90015,N,1088.43293
984,2024-06-03,06-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.57269,S,1343.50858
985,2024-06-03,06-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.41265,SE,1505.37256
986,2024-06-03,06-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.71309,S,1950.02298
